customer_id,customer_name,email,phone,city,signup_date,plan_type,monthly_charges,total_revenue,payment_status,last_payment_date,churn_status,data_usage_gb,call_minutes,complaints_count,region,sales_agent
2169,Sneha,NULL,9342668556,Lucknow,03-09-2020,Premium,289,2887,UNKNOWN,NULL,YES,NULL,754,7,West,Agent D
5723,Rahul,NULL,9681537505,Mumbai,04-11-2022,Premium,391,NULL,UNKNOWN,24-03-2024,NO,45,586,1,North,Agent D
3149,Rohit,Invalid,7242781875,Mumbai,26-10-2020,Standard,923,NULL,PAID,01-07-2021,YES,37,565,5,West,Agent B
576,Rohit,NULL,7466909783,Delhi,14-09-2022,Standard,NULL,NULL,PAID,27-12-2022,YES,41,899,3,West,Agent C
777,Rahul,NULL,7924652167,Lucknow,01-08-2023,Premium,NULL,20678,UNKNOWN,15-09-2024,YES,45,855,2,West,Agent B
6963,Amit,NULL,7174927382,Lucknow,08-03-2021,Premium,NULL,NULL,PAID,25-01-2020,NO,NULL,115,2,South,Agent A
4348,Rahul,Invalid,9890903726,Mumbai,24-12-2024,Basic,NULL,NULL,PAID,NULL,YES,NULL,898,6,East,Agent C
3422,Rahul,NULL,8697712408,Lucknow,05-05-2024,Premium,615,16328,UNKNOWN,NULL,YES,NULL,99,7,East,Agent C
7974,Neha,NULL,7223255424,Mumbai,18-10-2022,Premium,NULL,NULL,PAID,NULL,YES,34,573,0,East,Agent D
3015,Rohit,NULL,9074366395,Mumbai,02-12-2022,Standard,NULL,43326,UNKNOWN,NULL,NO,NULL,361,9,North,Agent C
5066,Rohit,NULL,7006214007,Lucknow,31-01-2022,Basic,NULL,37425,PAID,09-09-2022,NO,NULL,276,0,North,Agent C
5236,Sneha,NULL,8546588988,Lucknow,18-01-2022,Basic,NULL,11429,PAID,NULL,YES,NULL,413,8,North,Agent C
6197,Ankit,NULL,8987675137,Mumbai,09-01-2022,Basic,761,NULL,UNKNOWN,NULL,NO,NULL,473,4,South,Agent B
6696,Amit,NULL,9192646262,Lucknow,23-03-2023,Premium,NULL,NULL,PAID,NULL,YES,NULL,737,0,North,Agent D
1349,Neha,NULL,9873922236,Mumbai,11-11-2020,Basic,928,28926,UNKNOWN,NULL,YES,NULL,328,9,West,Agent D
1487,Priya,NULL,8392920384,Lucknow,01-09-2021,Basic,NULL,43962,PAID,NULL,NO,NULL,736,9,West,Agent D
6257,Sneha,NULL,8461783002,Lucknow,20-09-2021,Premium,NULL,47416,PAID,NULL,NO,NULL,229,1,West,Agent B
3190,Rahul,NULL,9007181403,Lucknow,29-11-2023,Basic,931,17084,UNKNOWN,NULL,NO,NULL,151,2,North,Agent D
3755,Rohit,NULL,8288191735,Delhi,30-01-2020,Basic,563,NULL,FAILED,NULL,NO,3,763,4,East,Agent C
7120,Yash,Invalid,9015734560,Mumbai,11-08-2020,Standard,837,NULL,PAID,NULL,NO,28,877,0,East,Agent A
2140,Yash,Invalid,9442604185,Delhi,08-06-2024,Premium,786,49366,UNKNOWN,28-09-2020,YES,NULL,492,5,East,Agent C
7658,Rohit,Invalid,7855197230,Lucknow,27-03-2020,Basic,NULL,1774,UNKNOWN,19-07-2020,YES,23,73,3,East,Agent C
2862,Yash,Invalid,9990953704,Lucknow,01-09-2021,Premium,254,46200,PAID,NULL,NO,NULL,461,6,East,Agent B
7221,Neha,NULL,8452645573,Mumbai,03-02-2020,Standard,NULL,12769,FAILED,NULL,YES,27,829,9,West,Agent B
190,Rohit,NULL,8821245733,Delhi,23-10-2022,Standard,NULL,4435,PAID,02-12-2023,NO,NULL,61,0,North,Agent B
19-May,Rahul,NULL,7818061596,Delhi,26-11-2023,Basic,644,NULL,PAID,19-11-2024,YES,NULL,269,8,West,Agent C
7343,Ankit,Invalid,9150356324,Delhi,12-09-2024,Standard,257,38345,FAILED,NULL,NO,25,113,0,South,Agent A
7714,Rahul,NULL,8481931691,Lucknow,14-07-2023,Premium,332,11259,PAID,05-02-2024,YES,NULL,688,4,West,Agent D
7666,Yash,Invalid,8039456695,Delhi,09-10-2021,Basic,690,NULL,UNKNOWN,19-07-2024,YES,11,757,5,East,Agent C
99,Ankit,NULL,9846791068,Mumbai,02-06-2021,Basic,754,NULL,PAID,NULL,YES,NULL,837,10,East,Agent C
5307,Neha,NULL,8554808888,Lucknow,22-05-2020,Standard,249,NULL,PAID,09-01-2020,NO,NULL,915,6,North,Agent D
3346,Priya,NULL,7902867487,Mumbai,24-06-2023,Basic,NULL,32716,PAID,NULL,YES,27,753,10,West,Agent B
7814,Amit,Invalid,7948766660,Lucknow,29-12-2023,Basic,NULL,NULL,PAID,02-01-2022,YES,41,990,4,South,Agent C
6211,Amit,NULL,7286256213,Mumbai,17-08-2024,Basic,NULL,6314,FAILED,NULL,NO,45,899,5,East,Agent A
7105,Amit,NULL,7236385312,Mumbai,03-05-2022,Basic,NULL,39834,PAID,16-01-2020,YES,8,915,4,West,Agent A
599,Ankit,NULL,9629686110,Mumbai,03-07-2021,Basic,561,29326,PAID,09-07-2022,NO,17,786,8,North,Agent C
4533,Amit,NULL,7760822474,Delhi,12-05-2021,Basic,NULL,47490,UNKNOWN,NULL,YES,NULL,235,8,East,Agent C
3540,Neha,NULL,8983605116,Mumbai,18-11-2023,Standard,NULL,3343,PAID,NULL,YES,34,442,2,East,Agent A
5076,Priya,NULL,9123968486,Lucknow,29-09-2020,Standard,NULL,NULL,PAID,28-01-2022,YES,NULL,425,5,West,Agent B
3178,Sneha,Invalid,9101148489,Lucknow,10-06-2022,Premium,336,7353,PAID,NULL,YES,6,963,0,West,Agent C
342,Ankit,NULL,8025795648,Lucknow,18-07-2023,Basic,NULL,12204,PAID,02-01-2021,YES,50,968,10,North,Agent D
2947,Yash,NULL,8333326629,Delhi,07-05-2023,Premium,NULL,22682,FAILED,NULL,YES,NULL,269,5,South,Agent B
22-Apr,Yash,NULL,8325302967,Mumbai,30-11-2021,Premium,419,NULL,UNKNOWN,NULL,NO,22,546,9,South,Agent D
6354,Sneha,NULL,8233085639,Delhi,28-08-2024,Basic,NULL,1784,PAID,14-10-2022,NO,8,551,8,South,Agent D
670,Amit,NULL,9187990519,Delhi,01-08-2023,Standard,428,14166,FAILED,NULL,NO,NULL,121,5,East,Agent D
560,Neha,NULL,7812360080,Delhi,26-08-2020,Premium,NULL,NULL,FAILED,NULL,NO,NULL,464,4,North,Agent D
4716,Ankit,NULL,9776212541,Delhi,14-12-2024,Basic,NULL,NULL,PAID,NULL,YES,42,438,6,West,Agent A
4969,Priya,Invalid,7526469176,Delhi,17-02-2022,Premium,NULL,14771,PAID,30-10-2020,NO,NULL,445,2,South,Agent D
3169,Yash,NULL,8406348443,Delhi,26-11-2024,Basic,546,41498,PAID,NULL,NO,NULL,146,10,North,Agent C
1827,Ankit,NULL,9203345991,Delhi,03-05-2023,Standard,NULL,NULL,FAILED,NULL,NO,31,866,10,North,Agent D
1564,Priya,Invalid,9555895651,Lucknow,07-02-2024,Basic,338,NULL,FAILED,27-06-2020,NO,NULL,378,2,West,Agent B
Oct-84,Ankit,NULL,7158105807,Delhi,29-11-2024,Standard,444,NULL,UNKNOWN,NULL,NO,NULL,76,3,North,Agent C
3659,Ankit,NULL,7610953297,Mumbai,15-08-2024,Premium,NULL,NULL,PAID,23-10-2022,YES,NULL,252,9,North,Agent D
1413,Ankit,Invalid,7523062796,Lucknow,28-12-2021,Basic,621,NULL,UNKNOWN,NULL,NO,NULL,650,3,West,Agent D
80,Sneha,NULL,7165280309,Delhi,22-02-2020,Basic,334,NULL,FAILED,NULL,YES,14,918,4,North,Agent A
291,Amit,NULL,8778645327,Lucknow,08-12-2024,Basic,NULL,36866,UNKNOWN,02-06-2023,NO,NULL,248,2,South,Agent C
4813,Amit,NULL,7113702153,Delhi,08-03-2022,Basic,NULL,NULL,FAILED,NULL,YES,NULL,764,10,West,Agent A
1662,Amit,Invalid,7177180183,Delhi,03-07-2023,Basic,643,NULL,PAID,NULL,YES,NULL,773,6,East,Agent B
4141,Sneha,NULL,8844272967,Mumbai,08-11-2023,Basic,569,22427,PAID,NULL,NO,NULL,961,10,East,Agent C
3385,Rohit,NULL,7307801951,Mumbai,05-11-2021,Basic,NULL,40860,UNKNOWN,NULL,NO,NULL,654,5,South,Agent D
6921,Sneha,NULL,9047698573,Lucknow,05-10-2022,Standard,NULL,29697,UNKNOWN,23-09-2021,NO,NULL,568,10,North,Agent B
169,Ankit,NULL,7320989000,Lucknow,02-07-2020,Standard,NULL,NULL,PAID,25-03-2021,NO,NULL,451,0,North,Agent C
6520,Neha,Invalid,8004153259,Mumbai,21-11-2024,Premium,923,41827,PAID,NULL,YES,NULL,288,8,South,Agent A
2593,Rahul,Invalid,9029709404,Lucknow,02-11-2020,Premium,578,NULL,FAILED,27-09-2024,YES,33,459,10,East,Agent C
3137,Ankit,NULL,9973402461,Mumbai,05-06-2022,Standard,715,NULL,PAID,NULL,NO,NULL,64,8,South,Agent A
7407,Rahul,Invalid,8750689300,Delhi,19-04-2023,Premium,NULL,NULL,UNKNOWN,20-12-2020,YES,47,761,10,South,Agent D
3436,Sneha,NULL,9933451107,Delhi,05-02-2024,Basic,NULL,32572,PAID,19-08-2024,NO,NULL,348,5,North,Agent D
6634,Amit,Invalid,8320154958,Lucknow,08-06-2022,Basic,295,NULL,PAID,NULL,YES,NULL,638,3,West,Agent D
4627,Yash,NULL,9879706453,Delhi,23-02-2020,Basic,911,32502,FAILED,NULL,NO,NULL,591,1,East,Agent B
924,Yash,NULL,8635662300,Lucknow,11-03-2023,Basic,224,NULL,PAID,NULL,NO,14,524,7,West,Agent A
7771,Neha,NULL,8152137744,Lucknow,17-01-2021,Standard,849,11001,PAID,NULL,YES,NULL,199,10,South,Agent D
7059,Neha,Invalid,7633668364,Lucknow,17-04-2024,Basic,544,NULL,PAID,06-01-2022,NO,7,851,6,North,Agent D
Nov-94,Sneha,NULL,9517729480,Mumbai,06-06-2021,Basic,NULL,NULL,PAID,NULL,NO,NULL,713,10,North,Agent C
667,Rohit,NULL,7971930925,Delhi,11-12-2024,Premium,NULL,42489,PAID,06-05-2023,NO,NULL,706,3,West,Agent C
4129,Ankit,Invalid,8873864393,Delhi,01-03-2021,Premium,339,NULL,FAILED,22-08-2024,NO,NULL,522,5,West,Agent D
4189,Yash,NULL,9507025208,Mumbai,26-05-2022,Premium,NULL,NULL,UNKNOWN,NULL,YES,14,195,3,South,Agent B
7948,Ankit,NULL,8398164922,Lucknow,03-10-2022,Premium,NULL,NULL,PAID,NULL,YES,47,333,0,West,Agent C
524,Rahul,NULL,8641077401,Mumbai,01-07-2020,Premium,679,NULL,PAID,NULL,YES,NULL,461,0,North,Agent D
4440,Rohit,NULL,9906935085,Mumbai,24-06-2022,Standard,911,10050,PAID,NULL,NO,NULL,650,10,East,Agent B
874,Rohit,NULL,7263353273,Delhi,24-09-2022,Standard,NULL,15247,UNKNOWN,NULL,YES,NULL,292,0,West,Agent C
232,Yash,NULL,9862954354,Lucknow,20-08-2024,Premium,407,NULL,PAID,NULL,NO,36,587,8,North,Agent C
4906,Neha,NULL,7989180477,Lucknow,04-11-2020,Basic,949,34901,PAID,NULL,NO,16,476,2,North,Agent D
7945,Yash,Invalid,8999345485,Lucknow,19-03-2021,Standard,NULL,NULL,PAID,02-11-2021,YES,21,364,0,South,Agent D
1520,Yash,NULL,7541991761,Lucknow,11-06-2022,Premium,NULL,NULL,FAILED,14-06-2024,YES,16,628,5,East,Agent D
12-Nov,Yash,NULL,9645832955,Delhi,10-02-2020,Standard,597,NULL,UNKNOWN,NULL,YES,NULL,168,2,North,Agent A
909,Neha,NULL,7372250761,Lucknow,05-01-2021,Basic,NULL,NULL,FAILED,18-03-2023,YES,42,601,3,North,Agent A
4022,Rahul,NULL,8270885846,Delhi,28-05-2022,Basic,682,NULL,PAID,NULL,NO,NULL,904,8,South,Agent C
2192,Rahul,Invalid,8640585671,Lucknow,05-07-2023,Premium,NULL,46393,PAID,25-05-2024,YES,NULL,951,2,East,Agent B
1356,Neha,NULL,9367049935,Delhi,24-10-2024,Premium,NULL,NULL,UNKNOWN,05-06-2020,YES,10,798,8,West,Agent D
7446,Amit,NULL,7921589764,Lucknow,15-06-2022,Basic,NULL,NULL,PAID,NULL,NO,6,167,3,North,Agent B
1898,Rohit,Invalid,9003868501,Mumbai,01-11-2024,Premium,NULL,31304,PAID,22-10-2022,NO,48,137,6,North,Agent C
5270,Neha,NULL,7721087655,Lucknow,03-10-2020,Standard,NULL,5274,UNKNOWN,02-11-2021,NO,NULL,489,0,South,Agent C
3285,Priya,NULL,9917092681,Lucknow,27-01-2020,Basic,NULL,29833,PAID,NULL,YES,16,803,2,West,Agent B
3403,Rahul,NULL,7981767478,Lucknow,16-05-2021,Premium,NULL,29365,PAID,NULL,YES,48,646,0,South,Agent A
249,Ankit,Invalid,8110440484,Lucknow,29-01-2023,Premium,471,20176,FAILED,NULL,YES,10,842,1,South,Agent B
905,Rahul,Invalid,8379141812,Lucknow,28-01-2024,Standard,830,43740,FAILED,NULL,YES,40,911,4,East,Agent C
5375,Priya,NULL,9372651655,Delhi,30-08-2023,Premium,NULL,NULL,PAID,NULL,NO,NULL,110,9,North,Agent C
6990,Rahul,NULL,8149584849,Delhi,11-10-2021,Premium,NULL,NULL,PAID,NULL,NO,21,459,5,North,Agent C
42,Neha,Invalid,8301053207,Lucknow,01-05-2023,Standard,NULL,NULL,PAID,13-01-2023,YES,33,254,7,North,Agent A
5607,Amit,Invalid,7898729591,Mumbai,12-09-2022,Basic,NULL,6781,PAID,NULL,YES,NULL,770,6,East,Agent A
1723,Yash,NULL,8276499587,Mumbai,04-12-2020,Premium,964,NULL,PAID,27-09-2024,YES,48,315,9,East,Agent D
6113,Yash,Invalid,7279535891,Lucknow,17-08-2021,Standard,878,3968,UNKNOWN,20-03-2021,NO,NULL,116,3,West,Agent B
7991,Ankit,NULL,8403720162,Lucknow,23-06-2022,Basic,NULL,NULL,PAID,30-03-2021,NO,31,744,6,North,Agent A
1685,Neha,Invalid,7779930312,Lucknow,28-04-2022,Standard,NULL,38474,UNKNOWN,NULL,NO,41,380,10,West,Agent C
1300,Rahul,NULL,7066159044,Lucknow,05-11-2023,Standard,NULL,12536,PAID,21-01-2023,YES,NULL,736,9,East,Agent D
1827,Rohit,Invalid,8660629023,Lucknow,17-08-2020,Premium,818,30881,PAID,NULL,NO,30,357,4,South,Agent D
3055,Rahul,NULL,9773631367,Lucknow,10-02-2023,Standard,425,NULL,PAID,NULL,YES,NULL,229,4,East,Agent C
2737,Neha,Invalid,9048100798,Mumbai,15-04-2021,Premium,NULL,21739,UNKNOWN,NULL,YES,15,529,0,North,Agent B
2346,Neha,NULL,8920699630,Lucknow,05-10-2020,Standard,NULL,NULL,UNKNOWN,NULL,YES,23,796,2,North,Agent D
6357,Yash,Invalid,7702334144,Mumbai,17-12-2020,Premium,NULL,31468,PAID,NULL,NO,45,477,0,West,Agent A
4376,Yash,NULL,8805329660,Mumbai,20-01-2024,Premium,315,7142,UNKNOWN,NULL,YES,NULL,828,10,East,Agent C
6507,Sneha,NULL,8346096832,Delhi,01-06-2022,Basic,970,19038,PAID,08-04-2021,YES,9,367,5,West,Agent A
5150,Rahul,NULL,8157814942,Mumbai,14-05-2022,Basic,634,NULL,PAID,12-08-2021,YES,19,121,7,South,Agent D
5134,Priya,NULL,8228194274,Lucknow,20-02-2023,Standard,860,NULL,UNKNOWN,NULL,YES,NULL,780,0,West,Agent D
4284,Ankit,NULL,8216561394,Mumbai,17-12-2022,Basic,NULL,NULL,UNKNOWN,NULL,NO,NULL,773,2,North,Agent C
5830,Amit,NULL,8835815192,Delhi,08-09-2022,Premium,757,47136,UNKNOWN,NULL,YES,33,424,5,South,Agent A
4830,Rahul,NULL,8553801723,Lucknow,22-02-2022,Basic,769,NULL,FAILED,18-08-2023,NO,20,320,2,West,Agent C
7335,Amit,NULL,8463756015,Lucknow,29-10-2024,Standard,NULL,NULL,PAID,NULL,NO,NULL,208,3,North,Agent A
6967,Priya,NULL,7633881500,Delhi,27-08-2023,Premium,769,NULL,UNKNOWN,06-12-2024,NO,NULL,303,1,North,Agent C
4704,Ankit,NULL,7060915861,Mumbai,11-05-2024,Basic,NULL,NULL,UNKNOWN,NULL,YES,NULL,967,8,East,Agent D
5254,Neha,NULL,9020413702,Lucknow,24-04-2020,Basic,475,NULL,FAILED,NULL,YES,49,682,2,West,Agent C
5636,Rohit,NULL,8688472815,Delhi,22-08-2024,Premium,NULL,NULL,FAILED,NULL,NO,NULL,810,7,South,Agent D
6997,Rahul,NULL,8126485811,Mumbai,17-09-2021,Standard,NULL,37974,UNKNOWN,13-04-2024,YES,NULL,755,3,South,Agent A
3477,Sneha,NULL,9551529451,Lucknow,08-03-2023,Basic,254,21595,PAID,14-05-2023,YES,NULL,148,8,East,Agent A
7619,Amit,NULL,9649195044,Delhi,10-04-2021,Premium,564,7229,PAID,26-01-2024,YES,33,115,4,East,Agent B
7574,Neha,NULL,7769513843,Delhi,20-05-2023,Premium,635,NULL,FAILED,15-06-2020,NO,NULL,304,5,South,Agent B
3390,Rahul,NULL,7568334977,Mumbai,04-09-2021,Premium,NULL,32533,PAID,30-06-2020,NO,NULL,196,3,South,Agent C
685,Neha,NULL,7627520838,Lucknow,23-09-2022,Premium,NULL,NULL,PAID,NULL,YES,32,391,3,North,Agent D
535,Rohit,NULL,8138898003,Delhi,12-02-2020,Premium,NULL,NULL,PAID,01-01-2020,NO,NULL,482,8,South,Agent A
2726,Sneha,NULL,9314970602,Delhi,25-10-2024,Premium,NULL,NULL,PAID,18-02-2020,YES,22,78,4,East,Agent C
2246,Neha,NULL,8512318272,Delhi,05-01-2023,Standard,NULL,NULL,PAID,02-12-2021,YES,8,895,4,South,Agent B
1461,Rohit,NULL,9975391758,Mumbai,27-04-2024,Standard,NULL,23535,FAILED,30-11-2022,YES,3,169,2,East,Agent C
7365,Sneha,NULL,9852160749,Lucknow,19-01-2020,Standard,NULL,34242,UNKNOWN,29-01-2022,YES,40,447,7,West,Agent B
6867,Amit,NULL,7039450848,Lucknow,07-11-2022,Premium,344,17757,PAID,NULL,YES,12,330,9,South,Agent D
570,Neha,NULL,7670951391,Delhi,19-10-2024,Basic,NULL,27622,PAID,10-05-2024,NO,27,792,9,West,Agent B
7852,Ankit,NULL,9772656889,Lucknow,25-08-2022,Standard,722,27931,UNKNOWN,14-05-2024,NO,5,637,0,South,Agent C
3217,Amit,NULL,8923103037,Lucknow,28-05-2024,Premium,488,36598,PAID,30-01-2022,NO,NULL,274,0,North,Agent A
5278,Ankit,NULL,9169043485,Delhi,27-09-2021,Standard,NULL,16540,PAID,NULL,YES,NULL,497,2,East,Agent D
3169,Ankit,Invalid,7661455729,Mumbai,15-06-2022,Standard,NULL,46655,FAILED,NULL,NO,NULL,387,8,West,Agent C
4613,Yash,Invalid,8167877198,Lucknow,27-05-2022,Standard,NULL,43468,PAID,NULL,YES,35,585,0,East,Agent D
7270,Rahul,NULL,7225489507,Lucknow,30-10-2021,Standard,NULL,NULL,UNKNOWN,30-12-2022,NO,NULL,113,2,North,Agent D
7031,Rahul,Invalid,8474186880,Lucknow,16-07-2021,Standard,NULL,18739,UNKNOWN,NULL,NO,11,247,7,East,Agent C
4747,Rohit,NULL,7494948628,Delhi,24-09-2023,Basic,NULL,6890,FAILED,NULL,YES,NULL,601,3,East,Agent B
6280,Rohit,NULL,8197148229,Mumbai,03-09-2024,Basic,NULL,22359,PAID,05-08-2023,NO,NULL,83,5,West,Agent C
2278,Rohit,Invalid,9477606905,Lucknow,05-01-2022,Premium,615,NULL,PAID,NULL,NO,NULL,234,3,North,Agent C
6041,Yash,Invalid,8146100879,Lucknow,01-10-2020,Standard,NULL,NULL,PAID,NULL,YES,NULL,737,8,East,Agent A
394,Ankit,NULL,9666279833,Lucknow,11-11-2023,Basic,NULL,41383,PAID,12-04-2021,YES,NULL,617,2,West,Agent C
7807,Sneha,Invalid,9457389222,Lucknow,11-01-2021,Basic,NULL,NULL,PAID,30-12-2020,NO,NULL,709,6,North,Agent A
6364,Rahul,NULL,8641044145,Delhi,04-04-2023,Premium,476,27066,PAID,13-08-2022,NO,NULL,855,10,West,Agent B
778,Amit,NULL,8921084072,Mumbai,15-09-2020,Premium,864,48072,PAID,13-11-2021,NO,24,782,0,North,Agent B
1461,Sneha,NULL,8496479279,Lucknow,03-02-2022,Premium,NULL,NULL,PAID,20-12-2024,YES,NULL,687,4,East,Agent B
6132,Priya,NULL,8196091581,Lucknow,14-10-2023,Basic,NULL,NULL,UNKNOWN,NULL,YES,NULL,71,5,South,Agent A
3382,Priya,NULL,9559281513,Lucknow,06-05-2022,Basic,NULL,NULL,UNKNOWN,NULL,NO,24,805,4,East,Agent B
6072,Priya,NULL,9377054891,Lucknow,23-05-2022,Premium,785,NULL,UNKNOWN,15-01-2020,NO,30,556,5,West,Agent B
4556,Yash,NULL,9586894680,Mumbai,25-05-2020,Basic,NULL,6579,UNKNOWN,25-02-2020,NO,NULL,883,0,South,Agent B
4915,Rahul,NULL,8862796541,Delhi,25-12-2024,Basic,NULL,NULL,PAID,NULL,YES,NULL,584,9,North,Agent A
3409,Ankit,NULL,7315339379,Delhi,29-05-2020,Standard,648,21305,PAID,NULL,YES,NULL,564,7,East,Agent B
3533,Amit,NULL,8976399661,Lucknow,08-04-2022,Premium,757,NULL,PAID,04-05-2021,NO,25,259,3,East,Agent A
6626,Rohit,NULL,9212739892,Mumbai,15-07-2021,Basic,NULL,40652,PAID,NULL,NO,NULL,624,8,East,Agent D
2845,Ankit,NULL,8134558500,Delhi,10-10-2023,Premium,NULL,NULL,PAID,05-08-2022,NO,21,238,1,South,Agent D
6927,Yash,NULL,8182829358,Mumbai,07-03-2020,Premium,965,NULL,PAID,NULL,NO,41,80,3,East,Agent A
5793,Neha,NULL,9712685539,Lucknow,29-01-2020,Basic,550,NULL,FAILED,27-09-2022,NO,NULL,569,9,South,Agent A
3596,Sneha,NULL,8828657115,Lucknow,21-11-2020,Premium,NULL,8660,PAID,NULL,YES,32,499,1,South,Agent C
3904,Priya,NULL,7242992130,Lucknow,11-03-2024,Premium,NULL,22883,PAID,NULL,YES,23,582,9,West,Agent C
1631,Rohit,NULL,9811833124,Delhi,19-09-2024,Premium,690,37268,UNKNOWN,NULL,NO,35,445,10,North,Agent B
3580,Neha,NULL,9772759203,Delhi,04-02-2023,Basic,880,14120,PAID,17-11-2020,NO,4,680,1,North,Agent B
968,Priya,NULL,7714766543,Lucknow,18-03-2020,Premium,NULL,NULL,FAILED,NULL,NO,NULL,92,8,West,Agent D
6189,Rahul,NULL,7729727957,Lucknow,14-12-2023,Premium,634,12894,UNKNOWN,NULL,YES,36,906,1,East,Agent C
4928,Amit,NULL,8298009850,Delhi,03-03-2024,Premium,509,NULL,PAID,NULL,YES,NULL,452,8,North,Agent D
7313,Yash,NULL,7770726247,Lucknow,16-05-2022,Premium,803,34027,UNKNOWN,01-01-2025,YES,1,250,7,West,Agent C
89,Rahul,Invalid,9258957829,Delhi,03-05-2021,Basic,652,NULL,PAID,10-12-2023,YES,46,965,3,West,Agent A
6648,Rahul,Invalid,7616543524,Mumbai,18-11-2020,Standard,301,25607,PAID,NULL,NO,NULL,913,6,South,Agent A
7614,Rahul,NULL,9209849982,Mumbai,13-12-2022,Premium,514,37277,PAID,NULL,NO,44,951,6,South,Agent B
1825,Neha,NULL,7276592509,Lucknow,02-01-2021,Basic,253,29503,FAILED,04-01-2020,YES,NULL,248,2,North,Agent D
4733,Priya,NULL,8952474295,Delhi,31-07-2023,Standard,NULL,29633,FAILED,NULL,NO,NULL,767,1,East,Agent B
6971,Rahul,NULL,9923533051,Lucknow,25-09-2020,Basic,NULL,5465,UNKNOWN,NULL,NO,NULL,553,5,South,Agent C
6185,Ankit,NULL,7891289855,Delhi,12-01-2022,Premium,659,18489,UNKNOWN,17-12-2021,NO,NULL,561,9,West,Agent A
2846,Rahul,Invalid,8155721393,Delhi,13-07-2021,Premium,NULL,17124,FAILED,30-04-2020,YES,35,629,5,West,Agent B
4685,Yash,NULL,8536837990,Lucknow,25-12-2024,Premium,NULL,6580,PAID,NULL,NO,45,773,7,East,Agent A
26,Rohit,NULL,9595438670,Delhi,14-02-2024,Standard,931,45575,PAID,NULL,YES,32,526,3,South,Agent A
5582,Neha,NULL,8261082012,Lucknow,10-02-2022,Basic,560,23091,PAID,NULL,NO,26,619,1,North,Agent B
3132,Priya,Invalid,9916079103,Lucknow,05-05-2021,Premium,756,NULL,FAILED,NULL,NO,43,53,0,North,Agent A
5216,Priya,NULL,9194296335,Delhi,29-07-2024,Basic,272,22007,PAID,26-06-2023,NO,NULL,385,0,West,Agent B
3484,Ankit,NULL,9813131479,Lucknow,04-12-2022,Basic,248,19842,FAILED,21-07-2023,YES,NULL,282,2,West,Agent A
6881,Neha,NULL,9293883652,Lucknow,07-04-2022,Basic,NULL,1857,PAID,24-05-2020,NO,NULL,362,3,South,Agent D
12-Jun,Neha,NULL,7744984823,Lucknow,23-09-2020,Premium,698,NULL,PAID,NULL,NO,NULL,279,4,East,Agent A
6047,Yash,NULL,9588072867,Lucknow,15-02-2021,Premium,870,NULL,PAID,NULL,YES,6,588,6,West,Agent B
7565,Rahul,NULL,9187744583,Lucknow,03-02-2022,Basic,NULL,NULL,UNKNOWN,01-02-2024,YES,45,95,3,North,Agent C
7013,Amit,NULL,7921168034,Mumbai,09-06-2024,Basic,417,NULL,PAID,NULL,YES,NULL,294,9,West,Agent D
3909,Yash,Invalid,7738634038,Delhi,25-01-2021,Standard,NULL,NULL,PAID,29-05-2020,YES,7,581,3,East,Agent C
172,Amit,NULL,9687034263,Lucknow,26-07-2024,Basic,NULL,46361,FAILED,03-06-2020,NO,NULL,917,9,North,Agent B
4649,Neha,NULL,9209624868,Lucknow,11-08-2020,Premium,NULL,15955,PAID,18-08-2022,NO,NULL,624,5,North,Agent D
3535,Rohit,NULL,9382645672,Mumbai,06-11-2022,Basic,307,36277,FAILED,NULL,YES,1,271,6,West,Agent A
4824,Neha,NULL,7914978614,Lucknow,20-12-2023,Basic,637,5636,UNKNOWN,04-12-2021,YES,NULL,97,8,North,Agent C
4638,Amit,NULL,8885041524,Delhi,27-06-2023,Premium,491,26486,PAID,NULL,YES,NULL,426,2,West,Agent C
3566,Yash,NULL,9482083815,Lucknow,01-06-2024,Standard,894,NULL,UNKNOWN,NULL,YES,11,88,2,East,Agent A
623,Neha,NULL,9869190603,Lucknow,25-05-2022,Basic,469,12681,UNKNOWN,01-06-2024,NO,NULL,726,5,West,Agent D
6065,Ankit,Invalid,8627960527,Mumbai,05-07-2020,Premium,NULL,8491,UNKNOWN,NULL,NO,NULL,378,5,West,Agent B
940,Rahul,NULL,9267571766,Lucknow,23-01-2020,Standard,NULL,NULL,UNKNOWN,NULL,YES,39,706,7,West,Agent B
1975,Rohit,NULL,9189774893,Mumbai,11-07-2024,Standard,NULL,49347,UNKNOWN,NULL,NO,21,132,6,South,Agent C
7723,Rahul,NULL,8330121359,Lucknow,04-08-2024,Basic,323,NULL,UNKNOWN,NULL,YES,3,953,5,North,Agent B
3457,Yash,Invalid,8385716216,Mumbai,24-04-2021,Basic,547,NULL,PAID,NULL,NO,NULL,865,9,South,Agent D
5603,Sneha,NULL,7588582373,Delhi,19-07-2022,Basic,720,NULL,PAID,05-06-2021,YES,15,648,4,North,Agent B
5219,Yash,NULL,7828811727,Lucknow,16-04-2020,Standard,645,16523,UNKNOWN,19-02-2023,NO,3,952,6,West,Agent C
3398,Ankit,NULL,7174403542,Lucknow,10-11-2021,Basic,245,NULL,FAILED,NULL,NO,14,243,4,East,Agent B
434,Rahul,NULL,9773033239,Mumbai,21-07-2021,Basic,830,5619,PAID,07-10-2024,YES,NULL,542,3,East,Agent A
